timestamp,event,state,detections,nav_state
1776597255.1114788,ARM_CMD,TRACKING,0,0
1776597255.2098212,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597255.2110903,ARM_CMD,TRACKING,0,0
1776597255.31058,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597255.3135226,ARM_CMD,TRACKING,0,0
1776597255.4106734,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597255.411821,ARM_CMD,TRACKING,0,0
1776597255.5096772,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597255.5108664,ARM_CMD,TRACKING,0,0
1776597255.611911,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597255.6129518,ARM_CMD,TRACKING,0,0
1776597255.7115157,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597255.7126882,ARM_CMD,TRACKING,0,0
1776597255.8105924,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597255.8116288,ARM_CMD,TRACKING,0,0
1776597255.9100611,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597255.91094,ARM_CMD,TRACKING,0,0
1776597256.0106819,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.011965,ARM_CMD,TRACKING,0,0
1776597256.110287,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.111509,ARM_CMD,TRACKING,0,0
1776597256.2096722,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.2106338,ARM_CMD,TRACKING,0,0
1776597256.3105257,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.311796,ARM_CMD,TRACKING,0,0
1776597256.4107552,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.411572,ARM_CMD,TRACKING,0,0
1776597256.509655,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.5104957,ARM_CMD,TRACKING,0,0
1776597256.6098878,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.6107492,ARM_CMD,TRACKING,0,0
1776597256.7110612,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.712258,ARM_CMD,TRACKING,0,0
1776597256.8098466,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.8108916,ARM_CMD,TRACKING,0,0
1776597256.909993,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597256.9110723,ARM_CMD,TRACKING,0,0
1776597257.0103147,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.011248,ARM_CMD,TRACKING,0,0
1776597257.1110811,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.1124158,ARM_CMD,TRACKING,0,0
1776597257.209869,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.2109542,ARM_CMD,TRACKING,0,0
1776597257.3104959,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.3113952,ARM_CMD,TRACKING,0,0
1776597257.4096391,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.4105456,ARM_CMD,TRACKING,0,0
