phys_ts,ai_pub_wall_ts,ap_state,status,alert_transport_ms,preproc_ms,infer_ms,activation_total_ms,per_model_ms,n_models,p_event,y_pred
1642681800.0,1786271007.686938,PRE_ALERT,OK,1.338,0.5951,3.9371,4.6422,[3.5068],1,0.9923046189360321,1
1642682700.0,1786271007.8125248,ALERT,OK,0.782,0.4273,5.662,6.1955,[5.1891],1,0.9998993947519921,1
1642687200.0,1786271008.4380667,PRE_ALERT,OK,1.125,0.6536,6.3453,7.115,[5.8187],1,0.9998756721324753,1
1642688100.0,1786271008.5626493,PRE_ALERT,OK,1.029,0.7601,4.1555,5.0351,[3.6522],1,0.9997576119203586,1
1642689000.0,1786271008.6862872,ALERT,OK,1.119,0.7204,4.3831,5.2142,[3.9091],1,0.9999771629009047,1
1642726800.0,1786271013.9384668,PRE_ALERT,OK,0.833,0.4346,7.2798,8.0302,[6.581],1,0.9728352297097445,1
1642733100.0,1786271014.8119044,PRE_ALERT,OK,1.33,0.6557,5.884,6.6745,[5.1525],1,0.9490767903625965,1
1642761000.0,1786271018.6871934,PRE_ALERT,OK,1.003,0.4312,5.9984,6.5763,[5.3991],1,0.1795492172241211,0
1642767300.0,1786271019.5650709,PRE_ALERT,OK,0.936,0.7137,7.8598,8.721,[7.2112],1,0.355438232421875,0
1642773600.0,1786271020.4384875,PRE_ALERT,OK,1.328,0.668,6.489,7.2975,[5.8945],1,0.6759091019630432,1
1642806000.0,1786271024.937396,PRE_ALERT,OK,0.885,0.5615,5.0696,5.7448,[4.5795],1,0.2530299425125122,0
1642812300.0,1786271025.812458,PRE_ALERT,OK,1.191,0.4465,5.9647,6.6451,[5.3927],1,0.20299941301345825,0
1642840200.0,1786271029.6871514,PRE_ALERT,OK,0.872,0.439,5.6649,6.2395,[5.1949],1,0.1171838641166687,0
1642858200.0,1786271032.1867576,PRE_ALERT,OK,1.322,0.5634,4.2738,4.9504,[3.7562],1,0.18010836839675903,0
1642864500.0,1786271033.0618935,PRE_ALERT,OK,1.256,0.5684,4.0538,4.6887,[3.7058],1,0.1062731146812439,0
1642903200.0,1786271038.4364784,PRE_ALERT,OK,0.696,0.5766,4.0833,4.7328,[3.7112],1,0.14112603664398193,0
1642909500.0,1786271039.3116236,PRE_ALERT,OK,1.04,0.4369,5.704,6.2493,[5.1897],1,0.15863919258117676,0
1642937400.0,1786271043.1828675,PRE_ALERT,OK,0.787,0.3454,3.4086,3.8273,[3.099],1,0.18124312162399292,0
1642943700.0,1786271044.0578308,PRE_ALERT,OK,0.683,0.3447,3.4815,3.8993,[3.1627],1,0.1824488639831543,0
1642982400.0,1786271049.4416077,PRE_ALERT,OK,1.964,0.6555,6.8646,7.6779,[6.0447],1,0.1693442463874817,0
1642988700.0,1786271050.313031,PRE_ALERT,OK,1.221,0.444,6.3221,6.9175,[5.6265],1,0.1623227596282959,0
1643016600.0,1786271054.1914885,PRE_ALERT,OK,2.101,0.6061,8.5605,9.3467,[7.9129],1,0.16145306825637817,0
1643022900.0,1786271055.0625439,PRE_ALERT,OK,0.784,0.4525,6.1992,6.7898,[5.6067],1,0.24742406606674194,0
1643028300.0,1786271055.813533,PRE_ALERT,OK,1.394,0.6746,6.3532,7.1707,[5.7219],1,0.1753259301185608,0
1643034600.0,1786271056.687901,PRE_ALERT,OK,1.751,0.6469,4.3639,5.1365,[3.8058],1,0.13921290636062622,0
1643067900.0,1786271061.3120966,PRE_ALERT,OK,0.974,0.5603,4.2734,4.909,[3.8705],1,0.17005527019500732,0
1643073300.0,1786271062.0640187,PRE_ALERT,OK,0.731,0.4355,7.6303,8.239,[6.8625],1,0.14233684539794922,0
1643079600.0,1786271062.9359875,PRE_ALERT,OK,0.895,0.573,4.0843,4.7319,[3.7345],1,0.13857167959213257,0
1643107500.0,1786271066.814044,PRE_ALERT,OK,0.945,0.6212,7.453,8.3087,[6.8303],1,0.19939512014389038,0
1643113800.0,1786271067.6869373,PRE_ALERT,OK,1.024,0.5638,4.2026,4.8399,[3.8568],1,0.16780543327331543,0
1643120100.0,1786271068.5633001,PRE_ALERT,OK,1.243,0.4823,6.7494,7.3698,[6.2135],1,0.21191006898880005,0
1643152500.0,1786271073.0617976,PRE_ALERT,OK,0.906,0.5925,5.0776,5.7837,[4.6294],1,0.17160487174987793,0
1643158800.0,1786271073.9372838,PRE_ALERT,OK,1.434,0.5668,4.0501,4.6964,[3.7128],1,0.16596031188964844,0
1643165100.0,1786271074.8122492,PRE_ALERT,OK,0.955,0.5756,5.1814,5.8703,[4.7387],1,0.14820116758346558,0
1643193000.0,1786271078.6875205,PRE_ALERT,OK,1.177,0.4438,6.0423,6.6444,[5.463],1,0.28772473335266113,0
1643199300.0,1786271079.561936,PRE_ALERT,OK,0.815,0.4384,5.7176,6.302,[5.1425],1,0.24999308586120605,0
1643204700.0,1786271080.3124278,PRE_ALERT,OK,1.082,0.4499,6.0685,6.7123,[5.4761],1,0.18128138780593872,0
1643211000.0,1786271081.1867003,PRE_ALERT,OK,0.941,0.5471,5.0646,5.7268,[4.6113],1,0.13653510808944702,0
1643231700.0,1786271084.0615034,PRE_ALERT,OK,1.344,0.5681,3.8665,4.5169,[3.5283],1,0.15854614973068237,0
1643238000.0,1786271084.9372354,PRE_ALERT,OK,0.85,0.3366,5.5872,6.0403,[5.1685],1,0.1663838028907776,0
