phys_ts,ai_pub_wall_ts,ap_state,status,alert_transport_ms,preproc_ms,infer_ms,activation_total_ms,per_model_ms,n_models,p_event,y_pred
1648641600.0,1786287694.8799326,PRE_ALERT,OK,0.593,0.3421,3.2652,3.6767,[2.9686],1,0.18061208724975586,0
1648647900.0,1786287695.755189,PRE_ALERT,OK,0.545,0.3437,3.2808,3.6921,[2.9854],1,0.14090275764465332,0
1648654200.0,1786287696.6304598,PRE_ALERT,OK,0.536,0.3444,3.3129,3.7279,[3.0154],1,0.09180653095245361,0
1648686600.0,1786287701.1300428,PRE_ALERT,OK,0.46,0.3392,3.3191,3.7247,[3.0245],1,0.9557180590927601,1
1648692900.0,1786287702.0048246,PRE_ALERT,OK,0.383,0.3393,3.3461,3.7526,[3.0544],1,0.9613587111234665,1
1648699200.0,1786287702.879732,PRE_ALERT,OK,0.357,0.3664,3.2063,3.6355,[2.9236],1,0.9613712392747402,1
1648727100.0,1786287706.7549,PRE_ALERT,OK,0.473,0.344,3.3299,3.739,[3.0358],1,0.9859290989115834,1
1648733400.0,1786287707.6300151,PRE_ALERT,OK,0.544,0.3399,3.3229,3.7267,[3.0306],1,0.9870433481410146,1
1648765800.0,1786287712.1312816,PRE_ALERT,OK,0.642,0.3497,3.3823,3.81,[3.0562],1,0.9065401256084442,1
1648772100.0,1786287713.005538,PRE_ALERT,OK,0.673,0.3467,3.3397,3.7589,[3.0377],1,0.8496671915054321,1
1648778400.0,1786287713.8799412,PRE_ALERT,OK,0.63,0.3339,3.2299,3.6379,[2.9419],1,0.561533510684967,1
1648806300.0,1786287717.7553751,PRE_ALERT,OK,0.618,0.3434,3.2567,3.6745,[2.9644],1,0.18231558799743652,0
1648818000.0,1786287719.380207,PRE_ALERT,OK,0.718,0.3457,3.2028,3.6205,[2.9112],1,0.20207595825195312,0
1648824300.0,1786287720.2551544,PRE_ALERT,OK,0.535,0.3393,3.2475,3.6599,[2.9552],1,0.13676637411117554,0
1648863000.0,1786287725.6306598,PRE_ALERT,OK,0.788,0.3438,3.2507,3.6684,[2.9585],1,0.1517539620399475,0
1648869300.0,1786287726.506128,PRE_ALERT,OK,0.7,0.3429,3.2829,3.7008,[2.9801],1,0.17020094394683838,0
1648897200.0,1786287730.380175,PRE_ALERT,OK,0.429,0.3444,3.4218,3.8413,[3.1011],1,0.20071834325790405,0
1648903500.0,1786287731.2551782,PRE_ALERT,OK,0.565,0.3422,3.2392,3.6519,[2.9481],1,0.2469090223312378,0
1648909800.0,1786287732.130298,PRE_ALERT,OK,0.657,0.3406,3.2886,3.6997,[2.9941],1,0.23385506868362427,0
1648910700.0,1786287732.2552216,PRE_ALERT,OK,0.603,0.2976,3.1528,3.5161,[2.8877],1,0.4573667049407959,0
1648916100.0,1786287733.0048962,PRE_ALERT,OK,0.633,0.3383,3.241,3.6521,[2.9516],1,0.8895586878061295,1
1648917000.0,1786287733.1303236,PRE_ALERT,OK,0.632,0.3091,3.1975,3.575,[2.929],1,0.992010879330337,1
1648942200.0,1786287736.6305602,PRE_ALERT,OK,0.697,0.3396,3.3099,3.7196,[3.0112],1,0.9897436276078224,1
1648948500.0,1786287737.5052893,PRE_ALERT,OK,0.752,0.3452,3.2788,3.6958,[2.9901],1,0.9910724228248,1
1648982700.0,1786287742.2553663,PRE_ALERT,OK,0.609,0.3399,3.4835,3.8967,[3.1821],1,0.6641953885555267,1
1648989000.0,1786287743.1301587,PRE_ALERT,OK,0.638,0.3417,3.4205,3.8335,[3.1266],1,0.882299080491066,1
1648994400.0,1786287743.8800318,PRE_ALERT,OK,0.719,0.338,3.2594,3.6684,[2.9713],1,0.436708927154541,0
1649000700.0,1786287744.7551816,PRE_ALERT,OK,0.559,0.3324,3.2541,3.6569,[2.972],1,0.2846153974533081,0
1649027700.0,1786287748.5058684,PRE_ALERT,OK,0.924,0.343,3.3033,3.7203,[3.0099],1,0.20809721946716309,0
