timestamp,event,state,ap_state,nav_state,action_ms,e2e_ms,passive,ai_gate_mode
1786271307.4258585,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.527,,1,shadow
1786271311.2998705,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.29,,1,shadow
1786271312.177368,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,2.802,,1,shadow
1786271313.0495884,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.028,,1,shadow
1786271317.55017,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.095,,1,shadow
1786271318.4251604,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.215,,1,shadow
1786271322.3004305,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.991,,1,shadow
1786271324.7997653,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.123,,1,shadow
1786271325.6765802,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.387,,1,shadow
1786271331.0506403,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.183,,1,shadow
1786271331.9250863,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.375,,1,shadow
1786271335.8009615,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.484,,1,shadow
1786271336.6765587,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.098,,1,shadow
1786271342.0506275,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.844,,1,shadow
1786271342.9249566,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.224,,1,shadow
1786271346.800776,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.577,,1,shadow
1786271347.6770637,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.306,,1,shadow
1786271348.4251156,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.182,,1,shadow
1786271349.3015962,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,2.634,,1,shadow
1786271353.9262805,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.235,,1,shadow
1786271354.6739006,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.928,,1,shadow
1786271355.5510895,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.079,,1,shadow
1786271359.4264746,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.9,,1,shadow
1786271360.300511,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.242,,1,shadow
1786271361.1744802,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.939,,1,shadow
1786271365.6747093,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.201,,1,shadow
1786271366.5531847,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,4.523,,1,shadow
1786271367.4259412,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.315,,1,shadow
1786271371.3002262,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.409,,1,shadow
1786271372.1737998,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.069,,1,shadow
1786271372.926909,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.505,,1,shadow
1786271373.800753,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.241,,1,shadow
1786271376.6749063,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.881,,1,shadow
1786271377.5505822,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.173,,1,shadow
1786271383.5557215,HOLD_TIMEOUT,IDLE,NOMINAL,0,1.097,,1,shadow
