phys_ts,n_channels,zbuf_update_ms
1648246500.0,1,0.00646
1648247400.0,1,0.0063
1648248300.0,1,0.00682
1648249200.0,1,0.00646
1648250100.0,1,0.00861
1648251000.0,1,0.00806
1648251900.0,1,0.00701
1648252800.0,1,0.00694
1648253700.0,1,0.00835
1648254600.0,1,0.00752
1648255500.0,1,0.00755
1648256400.0,1,0.00726
1648257300.0,1,0.00906
1648258200.0,1,0.0089
1648259100.0,1,0.00774
1648260000.0,1,0.00803
1648260900.0,1,0.00685
1648261800.0,1,0.00688
1648262700.0,1,0.00662
1648263600.0,1,0.00611
1648264500.0,1,0.0064
1648265400.0,1,0.00672
1648266300.0,1,0.00666
1648267200.0,1,0.00589
1648268100.0,1,0.00646
1648269000.0,1,0.00726
1648269900.0,1,0.00749
1648270800.0,1,0.00698
1648271700.0,1,0.00685
1648272600.0,1,0.00694
1648273500.0,1,0.00608
1648274400.0,1,0.00685
1648275300.0,1,0.00634
1648276200.0,1,0.00736
1648277100.0,1,0.00678
1648278000.0,1,0.00672
1648278900.0,1,0.00717
1648279800.0,1,0.0079
1648280700.0,1,0.0071
1648281600.0,1,0.00714
1648282500.0,1,0.00803
1648283400.0,1,0.00794
1648284300.0,1,0.00765
1648285200.0,1,0.00707
1648286100.0,1,0.00893
1648287000.0,1,0.00842
1648287900.0,1,0.00931
1648288800.0,1,0.00854
1648289700.0,1,0.00704
1648290600.0,1,0.00762
1648291500.0,1,0.00727
1648292400.0,1,0.0071
1648293300.0,1,0.00957
1648294200.0,1,0.00848
1648295100.0,1,0.00768
1648296000.0,1,0.00656
1648296900.0,1,0.00688
1648297800.0,1,0.0089
1648298700.0,1,0.00819
1648299600.0,1,0.0072
1648300500.0,1,0.00858
1648301400.0,1,0.00787
1648302300.0,1,0.00598
1648303200.0,1,0.00653
1648304100.0,1,0.00666
1648305000.0,1,0.00685
1648305900.0,1,0.00573
1648306800.0,1,0.00589
1648307700.0,1,0.00525
1648308600.0,1,0.00403
1648309500.0,1,0.00563
1648310400.0,1,0.00477
1648311300.0,1,0.00646
1648312200.0,1,0.00627
1648313100.0,1,0.00554
1648314000.0,1,0.00381
1648314900.0,1,0.00378
1648315800.0,1,0.00285
1648316700.0,1,0.00563
1648317600.0,1,0.00573
1648318500.0,1,0.00621
1648319400.0,1,0.0057
1648320300.0,1,0.00611
1648321200.0,1,0.00618
1648322100.0,1,0.00746
1648323000.0,1,0.00637
1648323900.0,1,0.00627
1648324800.0,1,0.00653
1648325700.0,1,0.00701
1648326600.0,1,0.00707
1648327500.0,1,0.00659
1648328400.0,1,0.00406
1648329300.0,1,0.00675
1648330200.0,1,0.00752
1648331100.0,1,0.00608
1648332000.0,1,0.00608
1648332900.0,1,0.04237
1648333800.0,1,0.00675
1648334700.0,1,0.00694
1648335600.0,1,0.00643
1648336500.0,1,0.00771
1648337400.0,1,0.00624
1648338300.0,1,0.00614
1648339200.0,1,0.00947
1648340100.0,1,0.00717
1648341000.0,1,0.00723
1648341900.0,1,0.00624
1648342800.0,1,0.00698
1648343700.0,1,0.00774
1648344600.0,1,0.00742
1648345500.0,1,0.0048
1648346400.0,1,0.00647
1648347300.0,1,0.00579
1648348200.0,1,0.00614
1648349100.0,1,0.00602
1648350000.0,1,0.00621
1648350900.0,1,0.00643
1648351800.0,1,0.00589
1648352700.0,1,0.00656
1648353600.0,1,0.0065
1648354500.0,1,0.00675
1648355400.0,1,0.00806
1648356300.0,1,0.00726
1648357200.0,1,0.00749
1648358100.0,1,0.00928
1648359000.0,1,0.00688
1648359900.0,1,0.00624
1648360800.0,1,0.00902
1648361700.0,1,0.00806
1648362600.0,1,0.00851
1648363500.0,1,0.00656
1648364400.0,1,0.00733
1648365300.0,1,0.00912
1648366200.0,1,0.00758
1648367100.0,1,0.00778
1648368000.0,1,0.00621
1648368900.0,1,0.00723
1648369800.0,1,0.00749
1648370700.0,1,0.00637
1648371600.0,1,0.00698
1648372500.0,1,0.00493
1648373400.0,1,0.00723
1648374300.0,1,0.00605
1648375200.0,1,0.00624
1648376100.0,1,0.00736
1648377000.0,1,0.00755
1648377900.0,1,0.00682
1648378800.0,1,0.00614
1648379700.0,1,0.00694
1648380600.0,1,0.00675
1648381500.0,1,0.00631
1648382400.0,1,0.00646
1648383300.0,1,0.0073
1648384200.0,1,0.00656
1648385100.0,1,0.00643
1648386000.0,1,0.00605
1648386900.0,1,0.00589
1648387800.0,1,0.00701
1648388700.0,1,0.00672
1648389600.0,1,0.00749
1648390500.0,1,0.00746
1648391400.0,1,0.00787
1648392300.0,1,0.00742
1648393200.0,1,0.00726
1648394100.0,1,0.00835
1648395000.0,1,0.00493
1648395900.0,1,0.00771
1648396800.0,1,0.00797
1648397700.0,1,0.00826
1648398600.0,1,0.00822
1648399500.0,1,0.00474
1648400400.0,1,0.0073
1648401300.0,1,0.00902
1648402200.0,1,0.0064
1648403100.0,1,0.00634
1648404000.0,1,0.00589
1648404900.0,1,0.00573
1648405800.0,1,0.00666
1648406700.0,1,0.00682
1648407600.0,1,0.00746
1648408500.0,1,0.00618
1648409400.0,1,0.00656
1648410300.0,1,0.00602
1648411200.0,1,0.00669
1648412100.0,1,0.00557
1648413000.0,1,0.0072
1648413900.0,1,0.00733
1648414800.0,1,0.00797
1648415700.0,1,0.00675
