phys_ts,ai_pub_wall_ts,ap_state,status,alert_transport_ms,preproc_ms,infer_ms,activation_total_ms,per_model_ms,n_models,p_event,y_pred
1706276700.0,1786286956.7631001,PRE_ALERT,OK,0.596,0.3359,3.2507,3.6598,[2.9656],1,0.12110203504562378,0
1706315400.0,1786286962.1382878,PRE_ALERT,OK,0.578,0.3352,3.2808,3.6913,[2.9895],1,0.1736452579498291,0
1706321700.0,1786286963.0132933,PRE_ALERT,OK,0.65,0.3395,3.2328,3.6452,[2.9515],1,0.14531207084655762,0
1706349600.0,1786286966.8877392,PRE_ALERT,OK,0.431,0.3494,3.1536,3.5733,[2.873],1,0.11293351650238037,0
1706355900.0,1786286967.7630541,PRE_ALERT,OK,0.474,0.338,3.2736,3.6845,[2.9872],1,0.0931626558303833,0
1706362200.0,1786286968.638414,PRE_ALERT,OK,0.399,0.3354,3.4291,3.8378,[3.1378],1,0.10418170690536499,0
1706394600.0,1786286973.1380372,PRE_ALERT,OK,0.557,0.3443,3.3007,3.7195,[3.0024],1,0.17657256126403809,0
1706400900.0,1786286974.0130045,PRE_ALERT,OK,0.549,0.3349,3.24,3.6498,[2.9512],1,0.11657130718231201,0
1706412600.0,1786286975.6381967,PRE_ALERT,OK,0.399,0.3389,3.388,3.798,[3.0727],1,0.1925448179244995,0
1706428800.0,1786286977.8879228,PRE_ALERT,OK,0.324,0.3476,3.2235,3.6435,[2.9237],1,0.13097822666168213,0
1706435100.0,1786286978.76308,PRE_ALERT,OK,0.474,0.339,3.1765,3.586,[2.8921],1,0.12034106254577637,0
1706446800.0,1786286980.388132,PRE_ALERT,OK,0.544,0.3352,3.0701,3.4757,[2.7845],1,0.19911497831344604,0
1706453100.0,1786286981.2630603,PRE_ALERT,OK,0.498,0.3337,3.2485,3.6556,[2.9591],1,0.11143970489501953,0
