Time,voted_state_val,low_confidence,voted_state,PD1_state,PD1_o_total,PD1_o_ratio,PD1_trash_ratio,PD2_state,PD2_o_total,PD2_o_ratio,PD2_trash_ratio,PD3_state,PD3_o_total,PD3_o_ratio,PD3_trash_ratio
2024-05-10 05:36:00,2,True,ACTIVE,ELEVATED,1113.25,4.173,0.8691,QUIET,1410.6,1.457,0.9398,ACTIVE,1643.0249999999999,6.333,0.8364
2024-05-10 05:37:00,2,True,ACTIVE,ELEVATED,1096.8,4.157,0.8721,QUIET,1396.5749999999998,1.45,0.9402,ACTIVE,1651.625,6.328,0.8331
2024-05-10 05:38:00,2,True,ACTIVE,ELEVATED,1105.5499999999997,4.15,0.8707,QUIET,1393.6749999999997,1.439,0.9403,ACTIVE,1653.6,6.347,0.8312
2024-05-10 05:39:00,2,True,ACTIVE,ELEVATED,1097.35,4.132,0.8702,QUIET,1385.475,1.434,0.9407,ACTIVE,1647.3250000000003,6.361,0.8397
2024-05-10 05:40:00,2,True,ACTIVE,ELEVATED,1100.725,4.123,0.8708,QUIET,1393.7750000000003,1.431,0.9402,ACTIVE,1664.7499999999998,6.376,0.8314
2024-05-10 05:41:00,2,True,ACTIVE,ELEVATED,1101.85,4.114,0.8695,QUIET,1399.8999999999999,1.429,0.9401,ACTIVE,1638.275,6.372,0.8292
2024-05-10 05:42:00,2,True,ACTIVE,ELEVATED,1090.3249999999998,4.109,0.8722,QUIET,1388.9499999999998,1.427,0.9401,ACTIVE,1632.25,6.357,0.8321
2024-05-10 05:43:00,2,True,ACTIVE,ELEVATED,1097.875,4.104,0.8725,QUIET,1410.3500000000001,1.431,0.9394,ACTIVE,1626.7749999999999,6.337,0.8415
2024-05-10 05:44:00,2,True,ACTIVE,ELEVATED,1108.75,4.112,0.8699,QUIET,1409.025,1.436,0.9394,ACTIVE,1662.6250000000005,6.348,0.8252
2024-05-10 05:45:00,2,True,ACTIVE,ELEVATED,1108.3499999999997,4.118,0.871,QUIET,1419.0749999999998,1.441,0.9388,ACTIVE,1680.0500000000002,6.36,0.8185
2024-05-10 05:46:00,2,True,ACTIVE,ELEVATED,1097.5749999999996,4.115,0.8717,QUIET,1399.375,1.441,0.9396,ACTIVE,1637.2250000000008,6.359,0.8464
2024-05-10 05:47:00,2,True,ACTIVE,ELEVATED,1095.3999999999999,4.119,0.8717,QUIET,1376.3250000000003,1.438,0.9405,ACTIVE,1635.35,6.362,0.8299
2024-05-10 05:48:00,2,True,ACTIVE,ELEVATED,1095.025,4.116,0.8716,QUIET,1376.5,1.431,0.9402,ACTIVE,1659.8749999999998,6.387,0.8232
2024-05-10 05:49:00,2,True,ACTIVE,ELEVATED,1099.475,4.109,0.872,QUIET,1381.275,1.426,0.94,ACTIVE,1570.6749999999997,6.316,0.8821
2024-05-10 05:50:00,2,True,ACTIVE,ELEVATED,1095.025,4.099,0.8708,QUIET,1354.6,1.412,0.9412,ACTIVE,1605.6000000000001,6.259,0.8526
2024-05-10 05:51:00,2,True,ACTIVE,ELEVATED,1085.0749999999998,4.09,0.8726,QUIET,1371.4,1.407,0.9401,ACTIVE,1623.7,6.249,0.8389
2024-05-10 05:52:00,2,True,ACTIVE,ELEVATED,1085.725,4.083,0.8717,QUIET,1361.4499999999998,1.404,0.9402,ACTIVE,1632.4,6.246,0.821
2024-05-10 05:53:00,2,True,ACTIVE,ELEVATED,1090.5500000000002,4.08,0.8721,QUIET,1363.9,1.401,0.9405,ACTIVE,1616.0249999999999,6.212,0.8252
2024-05-10 05:54:00,2,True,ACTIVE,ELEVATED,1083.225,4.067,0.8733,QUIET,1364.7749999999999,1.398,0.9405,ACTIVE,1612.9250000000002,6.245,0.8451
2024-05-10 05:55:00,2,True,ACTIVE,ELEVATED,1085.4499999999998,4.06,0.8728,QUIET,1347.1249999999995,1.396,0.9414,ACTIVE,1604.6500000000008,6.244,0.9024
2024-05-10 05:56:00,2,True,ACTIVE,ELEVATED,1084.475,4.06,0.8718,QUIET,1334.5249999999999,1.388,0.9411,ACTIVE,1560.5749999999996,6.196,0.8981
2024-05-10 05:57:00,2,True,ACTIVE,ELEVATED,1081.25,4.056,0.8721,QUIET,1340.375,1.384,0.9406,ACTIVE,1532.4,6.118,0.9038
2024-05-10 05:58:00,2,True,ACTIVE,ELEVATED,1079.9499999999998,4.049,0.871,QUIET,1345.9999999999995,1.38,0.9407,ACTIVE,1545.175,6.064,0.9028
2024-05-10 05:59:00,2,True,ACTIVE,ELEVATED,1074.125,4.042,0.872,QUIET,1339.85,1.375,0.9408,ACTIVE,1584.8000000000002,6.042,0.8425
2024-05-10 06:00:00,2,True,ACTIVE,ELEVATED,1071.9249999999997,4.032,0.8724,QUIET,1342.3999999999996,1.374,0.9414,ACTIVE,1537.8750000000002,5.99,0.8646
2024-05-10 06:01:00,2,True,ACTIVE,ELEVATED,1075.5249999999999,4.025,0.8724,QUIET,1323.1749999999997,1.372,0.9416,ACTIVE,1545.75,5.979,0.8385
2024-05-10 06:02:00,2,True,ACTIVE,ELEVATED,1077.2749999999999,4.022,0.872,QUIET,1334.0749999999998,1.371,0.9416,ACTIVE,1565.3500000000004,6.004,0.8286
2024-05-10 06:03:00,2,True,ACTIVE,ELEVATED,1058.6999999999998,4.006,0.8738,QUIET,1307.725,1.363,0.9423,ACTIVE,1559.0000000000005,6.015,0.8447
2024-05-10 06:04:00,2,True,ACTIVE,ELEVATED,1071.8999999999999,4.004,0.8727,QUIET,1316.05,1.358,0.942,ACTIVE,1566.7250000000001,6.001,0.8309
2024-05-10 06:05:00,2,True,ACTIVE,ELEVATED,1076.4,4.008,0.8727,QUIET,1326.1249999999998,1.355,0.9414,ACTIVE,1543.525,6.005,0.8343
2024-05-10 06:06:00,2,True,ACTIVE,ELEVATED,1069.125,4.003,0.872,QUIET,1311.725,1.352,0.9421,ACTIVE,1543.0749999999998,6.003,0.8362
2024-05-10 06:07:00,2,True,ACTIVE,ELEVATED,1064.9999999999995,3.994,0.8716,QUIET,1302.6750000000002,1.346,0.9425,ACTIVE,1527.15,5.974,0.8363
2024-05-10 06:08:00,2,True,ACTIVE,ELEVATED,1068.5,4.001,0.8706,QUIET,1297.975,1.344,0.9427,ACTIVE,1532.8750000000005,5.954,0.8328
2024-05-10 06:09:00,2,True,ACTIVE,ELEVATED,1079.1499999999996,4.007,0.8706,QUIET,1306.975,1.342,0.9425,ACTIVE,1516.975,5.915,0.8605
2024-05-10 06:10:00,2,True,ACTIVE,ELEVATED,1057.7500000000002,3.993,0.8733,QUIET,1290.3999999999996,1.335,0.9435,ACTIVE,1523.5000000000002,5.9,0.8504
2024-05-10 06:11:00,2,True,ACTIVE,ELEVATED,1059.625,3.985,0.8729,QUIET,1288.075,1.33,0.943,ACTIVE,1534.5750000000005,5.893,0.8353
2024-05-10 06:12:00,2,True,ACTIVE,ELEVATED,1068.3999999999996,3.988,0.8723,QUIET,1295.2499999999998,1.328,0.9438,ACTIVE,1514.9749999999997,5.884,0.8439
2024-05-10 06:13:00,2,True,ACTIVE,ELEVATED,1057.975,3.98,0.8739,QUIET,1269.6999999999998,1.323,0.9442,ACTIVE,1515.55,5.871,0.8241
2024-05-10 06:14:00,2,True,ACTIVE,ELEVATED,1063.4749999999997,3.968,0.873,QUIET,1279.0,1.317,0.9439,ACTIVE,1524.9,5.877,0.8283
2024-05-10 06:15:00,2,True,ACTIVE,ELEVATED,1057.0499999999997,3.968,0.874,QUIET,1282.6,1.315,0.9435,ACTIVE,1540.0500000000002,5.889,0.819
2024-05-10 06:16:00,2,True,ACTIVE,ELEVATED,1052.8249999999998,3.963,0.8739,QUIET,1270.0249999999996,1.312,0.9443,ACTIVE,1529.5750000000005,5.886,0.8138
2024-05-10 06:17:00,2,True,ACTIVE,ELEVATED,1058.45,3.955,0.873,QUIET,1280.35,1.308,0.9439,ACTIVE,1512.3500000000004,5.884,0.8342
2024-05-10 06:18:00,2,True,ACTIVE,ELEVATED,1054.4249999999997,3.953,0.8741,QUIET,1271.2749999999996,1.309,0.9446,ACTIVE,1496.0250000000005,5.869,0.8394
2024-05-10 06:19:00,2,True,ACTIVE,ELEVATED,1063.45,3.953,0.8726,QUIET,1274.6499999999999,1.308,0.9442,ACTIVE,1519.3500000000001,5.864,0.823
2024-05-10 06:20:00,2,True,ACTIVE,ELEVATED,1052.9249999999997,3.95,0.874,QUIET,1257.25,1.303,0.9451,ACTIVE,1501.2250000000004,5.834,0.8276
2024-05-10 06:21:00,2,True,ACTIVE,ELEVATED,1070.7749999999999,3.963,0.8727,QUIET,1266.3250000000003,1.302,0.9443,ACTIVE,1531.2500000000005,5.836,0.8158
2024-05-10 06:22:00,2,True,ACTIVE,ELEVATED,1058.5749999999998,3.963,0.8739,QUIET,1269.6999999999998,1.3,0.9447,ACTIVE,1554.925,5.868,0.8042
2024-05-10 06:23:00,2,True,ACTIVE,ELEVATED,1068.375,3.974,0.8726,QUIET,1254.5,1.296,0.9453,ACTIVE,1537.2749999999996,5.9,0.8086
2024-05-10 06:24:00,2,True,ACTIVE,ELEVATED,1058.05,3.97,0.8742,QUIET,1271.9499999999998,1.296,0.9447,ACTIVE,1528.6500000000008,5.907,0.8142
2024-05-10 06:25:00,2,True,ACTIVE,ELEVATED,1054.525,3.971,0.8744,QUIET,1276.6999999999998,1.3,0.9447,ACTIVE,1528.3000000000002,5.928,0.8246
2024-05-10 06:26:00,2,True,ACTIVE,ELEVATED,1061.225,3.964,0.8735,QUIET,1265.5499999999997,1.3,0.9451,ACTIVE,1530.0250000000003,5.927,0.8178
2024-05-10 06:27:00,2,True,ACTIVE,ELEVATED,1056.7999999999997,3.962,0.8735,QUIET,1262.125,1.298,0.9455,ACTIVE,1513.7749999999999,5.896,0.8171
2024-05-10 06:28:00,2,True,ACTIVE,ELEVATED,1044.475,3.944,0.8753,QUIET,1255.5249999999996,1.298,0.9449,ACTIVE,1542.7,5.9,0.804
2024-05-10 06:29:00,2,True,ACTIVE,ELEVATED,1057.6249999999998,3.944,0.8736,QUIET,1252.8000000000002,1.294,0.9448,ACTIVE,1524.3000000000002,5.896,0.8176
2024-05-10 06:30:00,2,True,ACTIVE,ELEVATED,1058.9,3.947,0.874,QUIET,1243.1,1.287,0.9458,ACTIVE,1557.7999999999997,5.919,0.796
2024-05-10 06:31:00,2,True,ACTIVE,ELEVATED,1057.0749999999998,3.944,0.8745,QUIET,1248.5500000000002,1.284,0.9455,ACTIVE,1549.4000000000003,5.934,0.7989
2024-05-10 06:32:00,2,True,ACTIVE,ELEVATED,1053.1750000000002,3.942,0.874,QUIET,1230.9249999999997,1.278,0.946,ACTIVE,1498.225,5.922,0.8342
2024-05-10 06:33:00,2,True,ACTIVE,ELEVATED,1057.275,3.951,0.8739,QUIET,1239.9250000000002,1.274,0.9456,ACTIVE,1523.875,5.908,0.8212
2024-05-10 06:34:00,2,True,ACTIVE,ELEVATED,1050.75,3.946,0.8743,QUIET,1232.8249999999998,1.27,0.9465,ACTIVE,1537.1749999999997,5.918,0.8152
2024-05-10 06:35:00,2,True,ACTIVE,ELEVATED,1044.4749999999997,3.935,0.8751,QUIET,1222.525,1.266,0.9465,ACTIVE,1537.5750000000005,5.902,0.8092
2024-05-10 06:36:00,2,True,ACTIVE,ELEVATED,1053.0249999999999,3.932,0.8743,QUIET,1237.3249999999998,1.264,0.9465,ACTIVE,1559.5000000000007,5.91,0.7985
2024-05-10 06:37:00,2,True,ACTIVE,ELEVATED,1048.975,3.929,0.8737,QUIET,1223.725,1.262,0.947,ACTIVE,1550.8999999999999,5.95,0.802
2024-05-10 06:38:00,2,True,ACTIVE,ELEVATED,1040.85,3.917,0.8758,QUIET,1228.2749999999999,1.26,0.9471,ACTIVE,1542.6499999999996,5.965,0.803
2024-05-10 06:39:00,2,True,ACTIVE,ELEVATED,1047.6249999999995,3.914,0.8755,QUIET,1221.9250000000002,1.258,0.9473,ACTIVE,1543.4500000000005,5.97,0.8108
2024-05-10 06:40:00,2,True,ACTIVE,ELEVATED,1045.7999999999997,3.915,0.8749,QUIET,1233.675,1.26,0.9468,ACTIVE,1537.0249999999999,5.969,0.8005
2024-05-10 06:41:00,2,True,ACTIVE,ELEVATED,1035.8,3.902,0.8752,QUIET,1207.3499999999997,1.254,0.9478,ACTIVE,1563.975,5.973,0.7938
2024-05-10 06:42:00,2,True,ACTIVE,ELEVATED,1033.7499999999998,3.891,0.8762,QUIET,1210.6750000000002,1.251,0.9478,ACTIVE,1557.9500000000003,5.978,0.7909
2024-05-10 06:43:00,2,True,ACTIVE,ELEVATED,1036.1,3.888,0.8755,QUIET,1219.6499999999999,1.249,0.9475,ACTIVE,1543.7000000000003,5.979,0.7986
2024-05-10 06:44:00,2,True,ACTIVE,ELEVATED,1026.775,3.872,0.8768,QUIET,1213.1249999999995,1.248,0.9478,ACTIVE,1552.4250000000002,5.986,0.7982
2024-05-10 06:45:00,2,True,ACTIVE,ELEVATED,1022.625,3.855,0.8776,QUIET,1197.6750000000002,1.24,0.9483,ACTIVE,1550.5250000000003,5.996,0.7986
2024-05-10 06:46:00,2,True,ACTIVE,ELEVATED,1027.0999999999997,3.848,0.8766,QUIET,1192.3000000000002,1.237,0.9486,ACTIVE,1546.3000000000004,5.983,0.795
2024-05-10 06:47:00,2,True,ACTIVE,ELEVATED,1028.4249999999997,3.844,0.8766,QUIET,1178.8249999999998,1.231,0.9492,ACTIVE,1525.0749999999994,5.957,0.7977
2024-05-10 06:48:00,2,True,ACTIVE,ELEVATED,1029.5249999999999,3.839,0.8771,QUIET,1198.475,1.226,0.9484,ACTIVE,1543.8,5.957,0.7985
2024-05-10 06:49:00,2,True,ACTIVE,ELEVATED,1021.1500000000001,3.835,0.8777,QUIET,1217.6,1.227,0.9476,ACTIVE,1560.6750000000004,5.964,0.7924
2024-05-10 06:50:00,2,True,ACTIVE,ELEVATED,1009.0749999999996,3.825,0.878,QUIET,1194.5249999999996,1.226,0.9485,ACTIVE,1542.4499999999998,5.958,0.7924
2024-05-10 06:51:00,2,True,ACTIVE,ELEVATED,1015.8749999999995,3.817,0.8781,QUIET,1185.6999999999998,1.225,0.9489,ACTIVE,1526.9249999999995,5.943,0.7979
2024-05-10 06:52:00,2,True,ACTIVE,ELEVATED,1019.4749999999997,3.81,0.8779,QUIET,1171.425,1.224,0.9495,ACTIVE,1539.4,5.954,0.7943
2024-05-10 06:53:00,2,True,ACTIVE,ELEVATED,1021.5499999999997,3.804,0.878,QUIET,1188.2250000000001,1.222,0.9488,ACTIVE,1561.4499999999996,5.967,0.7896
2024-05-10 06:54:00,2,True,ACTIVE,ELEVATED,1020.95,3.804,0.8775,QUIET,1188.975,1.216,0.9487,ACTIVE,1546.1250000000002,5.956,0.7904
2024-05-10 06:55:00,2,True,ACTIVE,ELEVATED,1011.6749999999998,3.806,0.8788,QUIET,1178.9999999999995,1.212,0.9492,ACTIVE,1542.2000000000005,5.956,0.7926
2024-05-10 06:56:00,2,True,ACTIVE,ELEVATED,1007.8249999999998,3.8,0.8793,QUIET,1189.1999999999998,1.213,0.9487,ACTIVE,1557.8999999999999,5.98,0.7934
2024-05-10 06:57:00,2,True,ACTIVE,ELEVATED,1007.0749999999997,3.79,0.8789,QUIET,1175.7249999999997,1.214,0.9493,ACTIVE,1537.0500000000002,5.978,0.794
2024-05-10 06:58:00,2,True,ACTIVE,ELEVATED,1007.9499999999997,3.78,0.8791,QUIET,1176.075,1.212,0.9493,ACTIVE,1550.775,5.97,0.7904
2024-05-10 06:59:00,2,True,ACTIVE,ELEVATED,1001.5749999999998,3.766,0.8798,QUIET,1154.475,1.204,0.9502,ACTIVE,1542.275,5.967,0.7891
2024-05-10 07:00:00,2,True,ACTIVE,ELEVATED,999.675,3.757,0.8793,QUIET,1142.1750000000002,1.197,0.9507,ACTIVE,1538.75,5.964,0.7908
2024-05-10 07:01:00,2,True,ACTIVE,ELEVATED,995.0749999999998,3.747,0.881,QUIET,1151.1,1.189,0.9503,ACTIVE,1537.3750000000007,5.948,0.7978
2024-05-10 07:02:00,2,True,ACTIVE,ELEVATED,992.7249999999999,3.736,0.8807,QUIET,1175.1499999999996,1.189,0.9493,ACTIVE,1536.8750000000002,5.948,0.7939
2024-05-10 07:03:00,2,True,ACTIVE,ELEVATED,990.2,3.723,0.8818,QUIET,1145.5249999999996,1.183,0.9505,ACTIVE,1525.1,5.928,0.7999
2024-05-10 07:04:00,2,True,ACTIVE,ELEVATED,992.1499999999996,3.716,0.8806,QUIET,1140.75,1.18,0.9507,ACTIVE,1524.1750000000002,5.914,0.803
2024-05-10 07:05:00,2,True,ACTIVE,ELEVATED,989.7750000000001,3.709,0.8809,QUIET,1136.85,1.179,0.9511,ACTIVE,1540.6750000000004,5.916,0.7956
2024-05-10 07:06:00,2,True,ACTIVE,ELEVATED,984.7750000000001,3.701,0.8816,QUIET,1150.875,1.179,0.9507,ACTIVE,1540.8749999999995,5.919,0.7974
2024-05-10 07:07:00,2,True,ACTIVE,ELEVATED,985.175,3.695,0.8818,QUIET,1144.3999999999996,1.172,0.9509,ACTIVE,1540.6,5.921,0.797
2024-05-10 07:08:00,2,True,ACTIVE,ELEVATED,975.0999999999999,3.684,0.8834,QUIET,1141.1499999999996,1.172,0.951,ACTIVE,1519.7249999999997,5.917,0.7996
2024-05-10 07:09:00,2,True,ACTIVE,ELEVATED,968.85,3.667,0.8835,QUIET,1131.725,1.17,0.9514,ACTIVE,1524.325,5.917,0.792
2024-05-10 07:10:00,2,True,ACTIVE,ELEVATED,980.6499999999996,3.66,0.8829,QUIET,1135.5500000000002,1.169,0.9517,ACTIVE,1542.0,5.918,0.7924
2024-05-10 07:11:00,2,True,ACTIVE,ELEVATED,968.7249999999999,3.648,0.8836,QUIET,1134.9499999999998,1.166,0.9521,ACTIVE,1541.2000000000003,5.919,0.7932
2024-05-10 07:12:00,2,True,ACTIVE,ELEVATED,974.7499999999999,3.64,0.883,QUIET,1114.675,1.16,0.9534,ACTIVE,1524.3500000000001,5.906,0.8326
2024-05-10 07:13:00,2,True,ACTIVE,ELEVATED,966.875,3.634,0.8847,QUIET,1114.1499999999996,1.155,0.953,ACTIVE,1544.65,5.925,0.7923
2024-05-10 07:14:00,2,True,ACTIVE,ELEVATED,964.0499999999996,3.63,0.8838,QUIET,1121.9499999999998,1.153,0.9531,ACTIVE,1531.95,5.931,0.7935
2024-05-10 07:15:00,2,True,ACTIVE,ELEVATED,953.5000000000002,3.61,0.8858,QUIET,1124.4,1.15,0.9533,ACTIVE,1545.275,5.934,0.7937
2024-05-10 07:16:00,2,True,ACTIVE,ELEVATED,944.4499999999998,3.592,0.887,QUIET,1097.25,1.143,0.9545,ACTIVE,1525.15,5.921,0.7984
2024-05-10 07:17:00,2,True,ACTIVE,ELEVATED,945.5250000000001,3.57,0.8876,QUIET,1094.875,1.139,0.9545,ACTIVE,1524.7000000000003,5.922,0.7962
2024-05-10 07:18:00,2,True,ACTIVE,ELEVATED,949.4499999999997,3.557,0.8876,QUIET,1083.175,1.132,0.9551,ACTIVE,1510.7999999999997,5.896,0.7974
2024-05-10 07:19:00,2,True,ACTIVE,ELEVATED,944.6499999999996,3.542,0.8872,QUIET,1086.9249999999997,1.125,0.9549,ACTIVE,1521.875,5.888,0.7958
2024-05-10 07:20:00,2,True,ACTIVE,ELEVATED,939.1999999999998,3.532,0.888,QUIET,1078.025,1.115,0.9553,ACTIVE,1513.5249999999999,5.863,0.7983
2024-05-10 07:21:00,2,True,ACTIVE,ELEVATED,947.5249999999999,3.534,0.8877,QUIET,1069.15,1.11,0.9556,ACTIVE,1518.1750000000004,5.858,0.7988
2024-05-10 07:22:00,2,True,ACTIVE,ELEVATED,966.0999999999999,3.549,0.8863,QUIET,1086.8749999999995,1.108,0.9549,ACTIVE,1549.9750000000001,5.877,0.7961
2024-05-10 07:23:00,2,True,ACTIVE,ELEVATED,952.6749999999997,3.552,0.8877,QUIET,1094.125,1.11,0.9547,ACTIVE,1548.7749999999999,5.907,0.7954
2024-05-10 07:24:00,2,True,ACTIVE,ELEVATED,942.5250000000002,3.55,0.8887,QUIET,1080.8999999999999,1.109,0.9552,ACTIVE,1538.0750000000003,5.919,0.8019
2024-05-10 07:25:00,2,True,ACTIVE,ELEVATED,949.6249999999998,3.558,0.8878,QUIET,1072.8249999999998,1.108,0.9555,ACTIVE,1544.375,5.943,0.7962
2024-05-10 07:26:00,2,True,ACTIVE,ELEVATED,948.8249999999996,3.559,0.8879,QUIET,1075.8999999999999,1.109,0.9554,ACTIVE,1540.8,5.96,0.7975
2024-05-10 07:27:00,2,True,ACTIVE,ELEVATED,962.5250000000001,3.556,0.8868,QUIET,1052.3999999999999,1.102,0.9563,ACTIVE,1527.3000000000002,5.943,0.8022
2024-05-10 07:28:00,2,True,ACTIVE,ELEVATED,944.5249999999996,3.55,0.8887,QUIET,1059.0249999999999,1.095,0.9562,ACTIVE,1536.8250000000003,5.934,0.7946
2024-05-10 07:29:00,2,True,ACTIVE,ELEVATED,938.1500000000001,3.547,0.889,QUIET,1048.6999999999998,1.089,0.9565,ACTIVE,1539.9750000000001,5.935,0.7895
2024-05-10 07:30:00,2,True,ACTIVE,ELEVATED,939.325,3.539,0.8892,QUIET,1039.425,1.082,0.957,ACTIVE,1527.5750000000003,5.922,0.7887
2024-05-10 07:31:00,2,True,ACTIVE,ELEVATED,947.0999999999999,3.538,0.8881,QUIET,1035.1,1.073,0.9574,ACTIVE,1538.2500000000005,5.92,0.7864
2024-05-10 07:32:00,2,True,ACTIVE,ELEVATED,943.0999999999998,3.524,0.8886,QUIET,1046.175,1.072,0.9568,ACTIVE,1542.3500000000004,5.932,0.7863
2024-05-10 07:33:00,2,True,ACTIVE,ELEVATED,932.3499999999997,3.514,0.8898,QUIET,1040.4249999999997,1.068,0.9572,ACTIVE,1537.175,5.932,0.7891
2024-05-10 07:34:00,2,True,ACTIVE,ELEVATED,937.325,3.514,0.8895,QUIET,1052.975,1.069,0.957,ACTIVE,1542.4500000000003,5.934,0.7897
2024-05-10 07:35:00,2,True,ACTIVE,ELEVATED,944.4749999999998,3.518,0.8886,QUIET,1036.475,1.068,0.9578,ACTIVE,1548.225,5.95,0.7866
2024-05-10 07:36:00,2,True,ACTIVE,ELEVATED,958.7499999999998,3.526,0.8875,QUIET,1023.4999999999998,1.066,0.9584,ACTIVE,1538.85,5.95,0.7891
2024-05-10 07:37:00,2,True,ACTIVE,ELEVATED,934.3249999999998,3.52,0.8902,QUIET,1029.1999999999996,1.063,0.9582,ACTIVE,1541.425,5.95,0.7901
2024-05-10 07:38:00,2,True,ACTIVE,ELEVATED,915.8249999999997,3.507,0.8922,QUIET,1025.125,1.059,0.9583,ACTIVE,1518.0000000000002,5.935,0.7981
2024-05-10 07:39:00,2,True,ACTIVE,ELEVATED,916.4749999999999,3.492,0.8922,QUIET,1015.9999999999998,1.052,0.9588,ACTIVE,1538.925,5.932,0.7888
2024-05-10 07:40:00,2,True,ACTIVE,ELEVATED,912.3499999999997,3.468,0.8927,QUIET,1007.75,1.046,0.9593,ACTIVE,1528.8500000000006,5.917,0.7889
2024-05-10 07:41:00,2,True,ACTIVE,ELEVATED,928.125,3.445,0.8911,QUIET,1010.6999999999999,1.043,0.9593,ACTIVE,1515.3500000000001,5.899,0.7913
2024-05-10 07:42:00,2,True,ACTIVE,ELEVATED,920.1999999999997,3.434,0.8919,QUIET,1003.2999999999997,1.038,0.9598,ACTIVE,1497.975,5.866,0.7959
2024-05-10 07:43:00,2,True,ACTIVE,ELEVATED,896.5999999999999,3.42,0.8941,QUIET,985.6499999999996,1.03,0.9606,ACTIVE,1503.375,5.854,0.7942
2024-05-10 07:44:00,2,True,ACTIVE,ELEVATED,895.6499999999996,3.404,0.8943,QUIET,997.35,1.026,0.9601,ACTIVE,1466.4500000000003,5.798,0.7956
2024-05-10 07:45:00,2,True,ACTIVE,ELEVATED,878.8999999999999,3.379,0.896,QUIET,979.0499999999997,1.02,0.9609,ACTIVE,1405.525,5.703,0.8027
2024-05-10 07:46:00,2,True,ACTIVE,ELEVATED,867.675,3.334,0.8972,QUIET,977.3749999999998,1.013,0.9609,ACTIVE,1399.4,5.614,0.8059
2024-05-10 07:47:00,2,True,ACTIVE,ELEVATED,876.3249999999998,3.301,0.8963,QUIET,980.925,1.009,0.9607,ACTIVE,1391.9999999999998,5.532,0.8094
2024-05-10 07:48:00,2,True,ACTIVE,ELEVATED,886.3249999999998,3.294,0.8956,QUIET,990.5249999999999,1.01,0.9605,ACTIVE,1379.175,5.436,0.8083
2024-05-10 07:49:00,2,True,ACTIVE,ELEVATED,861.5999999999999,3.268,0.8981,QUIET,999.9999999999998,1.01,0.9601,ACTIVE,1386.45,5.374,0.8054
2024-05-10 07:50:00,2,True,ACTIVE,ELEVATED,855.6499999999999,3.251,0.8992,QUIET,1000.3749999999998,1.015,0.9602,ACTIVE,1371.4750000000006,5.348,0.8069
2024-05-10 07:51:00,2,True,ACTIVE,ELEVATED,852.8749999999995,3.24,0.8994,QUIET,984.9999999999998,1.016,0.9609,ACTIVE,1364.0500000000002,5.321,0.8093
2024-05-10 07:52:00,2,True,ACTIVE,ELEVATED,845.3999999999999,3.217,0.9005,QUIET,974.7499999999998,1.015,0.9615,ACTIVE,1378.5750000000005,5.31,0.8055
2024-05-10 07:53:00,2,True,ACTIVE,ELEVATED,846.7499999999998,3.187,0.9001,QUIET,976.425,1.012,0.9613,ACTIVE,1395.2,5.323,0.8026
2024-05-10 07:54:00,2,True,ACTIVE,ELEVATED,840.9999999999999,3.172,0.9009,QUIET,976.2249999999999,1.007,0.9616,ACTIVE,1394.7000000000003,5.329,0.8024
2024-05-10 07:55:00,2,True,ACTIVE,ELEVATED,840.6999999999998,3.16,0.9011,QUIET,971.6750000000002,1.001,0.9619,ACTIVE,1411.5750000000007,5.36,0.8026
2024-05-10 07:56:00,2,True,ACTIVE,ELEVATED,840.0000000000001,3.151,0.9014,QUIET,974.75,0.999,0.9618,ACTIVE,1403.625,5.391,0.8042
2024-05-10 07:57:00,2,True,ACTIVE,ELEVATED,828.5249999999999,3.138,0.9026,QUIET,964.9999999999999,0.997,0.9622,ACTIVE,1437.1000000000001,5.436,0.7979
2024-05-10 07:58:00,2,True,ACTIVE,ELEVATED,826.8249999999998,3.123,0.9028,QUIET,970.0249999999997,0.996,0.962,ACTIVE,1432.3750000000002,5.464,0.7997
2024-05-10 07:59:00,2,True,ACTIVE,ELEVATED,825.675,3.112,0.9032,QUIET,970.0499999999998,0.995,0.9621,ACTIVE,1422.7,5.486,0.8007
2024-05-10 08:00:00,2,True,ACTIVE,ELEVATED,826.8749999999999,3.102,0.903,QUIET,986.1999999999998,0.998,0.9616,ACTIVE,1442.3500000000004,5.51,0.799
2024-05-10 08:01:00,2,True,ACTIVE,ELEVATED,826.4499999999998,3.091,0.903,QUIET,997.425,1.002,0.9611,ACTIVE,1434.0499999999997,5.533,0.7997
2024-05-10 08:02:00,2,True,ACTIVE,ELEVATED,828.5499999999997,3.091,0.9027,QUIET,996.3999999999996,1.009,0.9613,ACTIVE,1444.1000000000006,5.539,0.8008
2024-05-10 08:03:00,2,True,ACTIVE,ELEVATED,815.3250000000003,3.083,0.9048,QUIET,1002.7749999999999,1.016,0.9614,ACTIVE,1450.025,5.552,0.8006
2024-05-10 08:04:00,2,True,ACTIVE,ELEVATED,798.8249999999998,3.063,0.9064,QUIET,1007.0749999999998,1.023,0.9613,ACTIVE,1448.6000000000004,5.572,0.8016
2024-05-10 08:05:00,2,True,ACTIVE,ELEVATED,812.0499999999997,3.052,0.9053,QUIET,1015.2749999999997,1.029,0.9611,ACTIVE,1470.8000000000002,5.594,0.7976
