phys_ts,n_channels,zbuf_update_ms
1642626000.0,1,0.03802
1642626900.0,1,0.0199
1642627800.0,1,0.01408
1642628700.0,1,0.01514
1642629600.0,1,0.02541
1642630500.0,1,0.02099
1642631400.0,1,0.01856
1642632300.0,1,0.01699
1642633200.0,1,0.01267
1642634100.0,1,0.01722
1642635000.0,1,0.01773
1642635900.0,1,0.0183
1642636800.0,1,0.00925
1642637700.0,1,0.02298
1642638600.0,1,0.02499
1642639500.0,1,0.01904
1642640400.0,1,0.01869
1642641300.0,1,0.04112
1642642200.0,1,0.02842
1642643100.0,1,0.02144
1642644000.0,1,0.00819
1642644900.0,1,0.01869
1642645800.0,1,0.0233
1642646700.0,1,0.02275
1642647600.0,1,0.02371
1642648500.0,1,0.03264
1642649400.0,1,0.02659
1642650300.0,1,0.02518
1642651200.0,1,0.02038
1642652100.0,1,0.02218
1642653000.0,1,0.0241
1642653900.0,1,0.02381
1642654800.0,1,0.0167
1642655700.0,1,0.01763
1642656600.0,1,0.012
1642657500.0,1,0.02899
1642658400.0,1,0.01005
1642659300.0,1,0.02608
1642660200.0,1,0.02458
1642661100.0,1,0.02646
1642662000.0,1,0.0248
1642662900.0,1,0.02134
1642663800.0,1,0.03069
1642664700.0,1,0.03002
1642665600.0,1,0.00749
1642666500.0,1,0.02839
1642667400.0,1,0.07885
1642668300.0,1,0.02365
1642669200.0,1,0.0185
1642670100.0,1,0.0183
1642671000.0,1,0.0184
1642671900.0,1,0.02973
1642672800.0,1,0.02605
1642673700.0,1,0.03251
1642674600.0,1,0.02662
1642675500.0,1,0.02765
1642676400.0,1,0.03837
1642677300.0,1,0.03232
1642678200.0,1,0.01997
1642679100.0,1,0.02855
1642680000.0,1,0.02077
1642680900.0,1,0.02224
1642681800.0,1,0.02378
1642682700.0,1,0.00912
1642683600.0,1,0.02125
1642684500.0,1,0.0384
1642685400.0,1,0.0256
1642686300.0,1,0.02003
1642687200.0,1,0.02752
1642688100.0,1,0.02573
1642689000.0,1,0.02538
1642689900.0,1,0.01885
1642690800.0,1,0.02003
1642691700.0,1,0.01926
1642692600.0,1,0.01373
1642693500.0,1,0.01933
1642694400.0,1,0.02189
1642695300.0,1,0.01952
1642696200.0,1,0.02202
1642697100.0,1,0.02
1642698000.0,1,0.0135
1642698900.0,1,0.01248
