phys_ts,ai_pub_wall_ts,ap_state,status,alert_transport_ms,preproc_ms,infer_ms,activation_total_ms,per_model_ms,n_models,p_event,y_pred
1642664700.0,1786277109.0513878,PRE_ALERT,OK,1.721,1.4435,10.4172,12.1876,[9.05],1,0.5128871500492096,1
1642670100.0,1786277109.8077548,PRE_ALERT,OK,2.776,1.5585,9.6508,11.4694,[8.4138],1,0.9789572898298502,1
1642671000.0,1786277109.9254467,PRE_ALERT,OK,2.054,1.03,7.579,8.8054,[6.5874],1,0.9981806742725894,1
1642676400.0,1786277110.6767542,PRE_ALERT,OK,2.564,1.4276,9.4007,11.1096,[8.2208],1,0.9986836591269821,1
1642677300.0,1786277110.8009708,PRE_ALERT,OK,1.385,1.1299,8.7285,10.0478,[7.6054],1,0.9986316992435604,1
1642680900.0,1786277111.3019218,PRE_ALERT,OK,1.074,1.3966,9.1287,10.8054,[7.9675],1,0.9993134599644691,1
1642681800.0,1786277111.4283144,PRE_ALERT,OK,1.136,1.294,8.7205,10.2717,[7.6663],1,0.9923046189360321,1
1642682700.0,1786277111.552181,ALERT,OK,1.262,1.121,8.2033,9.5642,[7.2759],1,0.9998993947519921,1
1642687200.0,1786277112.1774995,PRE_ALERT,OK,1.752,1.3824,9.2474,10.9141,[8.0716],1,0.9998756721324753,1
1642688100.0,1786277112.2998133,PRE_ALERT,OK,1.289,0.9629,7.9785,9.1792,[7.1067],1,0.9997576119203586,1
1642689000.0,1786277112.4279108,ALERT,OK,1.161,1.1025,8.2691,9.6107,[7.2973],1,0.9999771629009047,1
1642726800.0,1786277117.6793237,PRE_ALERT,OK,2.088,2.2538,10.0668,12.5654,[8.8412],1,0.9728352297097445,1
1642733100.0,1786277118.5529518,PRE_ALERT,OK,2.342,1.4102,9.1872,10.8342,[8.0759],1,0.9490767903625965,1
1642761000.0,1786277122.4274118,PRE_ALERT,OK,1.397,1.5189,9.2381,11.0371,[8.0477],1,0.1795492172241211,0
1642767300.0,1786277123.301013,PRE_ALERT,OK,1.635,1.404,9.115,10.837,[7.998],1,0.355438232421875,0
1642773600.0,1786277124.1763308,PRE_ALERT,OK,1.683,1.4325,9.0538,10.777,[7.9274],1,0.6759091019630432,1
1642806000.0,1786277128.6686068,PRE_ALERT,OK,1.221,0.4415,6.2686,6.9786,[5.2433],1,0.2530299425125122,0
1642812300.0,1786277129.553349,PRE_ALERT,OK,1.604,1.5036,9.7126,11.5148,[8.3545],1,0.20299941301345825,0
1642840200.0,1786277133.4261086,PRE_ALERT,OK,1.567,1.4779,9.6942,11.4155,[8.433],1,0.1171838641166687,0
1642858200.0,1786277135.928282,PRE_ALERT,OK,1.609,1.5039,9.6474,11.4078,[8.4216],1,0.18010836839675903,0
1642864500.0,1786277136.805553,PRE_ALERT,OK,2.029,1.4704,9.4554,11.1687,[8.229],1,0.1062731146812439,0
1642903200.0,1786277142.1766288,PRE_ALERT,OK,1.085,1.4249,10.0085,11.6954,[8.8213],1,0.14112603664398193,0
1642909500.0,1786277143.0520585,PRE_ALERT,OK,1.147,1.449,9.0659,10.7779,[7.8629],1,0.15863919258117676,0
1642937400.0,1786277146.9275336,PRE_ALERT,OK,1.714,1.4762,9.2195,10.9471,[8.0855],1,0.18124312162399292,0
1642943700.0,1786277147.7961767,PRE_ALERT,OK,1.043,1.318,6.4442,7.8741,[5.8858],1,0.1824488639831543,0
1642982400.0,1786277153.1818671,PRE_ALERT,OK,1.071,1.524,10.5895,12.4181,[9.2874],1,0.1693442463874817,0
1642988700.0,1786277154.053904,PRE_ALERT,OK,1.184,2.562,9.8608,12.6911,[8.5105],1,0.1623227596282959,0
1643016600.0,1786277157.9182296,PRE_ALERT,OK,0.863,1.0888,4.0583,5.2661,[3.6426],1,0.16145306825637817,0
1643022900.0,1786277158.8075037,PRE_ALERT,OK,2.049,1.5854,9.4736,11.3372,[8.2789],1,0.24742406606674194,0
1643028300.0,1786277159.5514493,PRE_ALERT,OK,1.357,1.4831,9.3785,11.1321,[8.1888],1,0.1753259301185608,0
1643034600.0,1786277160.4266202,PRE_ALERT,OK,1.548,1.4655,9.3152,11.0366,[8.1628],1,0.13921290636062622,0
1643067900.0,1786277165.052396,PRE_ALERT,OK,2.123,1.4329,9.4466,11.1203,[8.2631],1,0.17005527019500732,0
1643073300.0,1786277165.8013139,PRE_ALERT,OK,1.75,1.4325,9.4478,11.1429,[8.1954],1,0.14233684539794922,0
1643079600.0,1786277166.6760342,PRE_ALERT,OK,1.303,1.4732,9.39,11.0998,[8.1966],1,0.13857167959213257,0
1643107500.0,1786277170.5537324,PRE_ALERT,OK,1.583,2.8042,9.8331,12.9287,[8.5905],1,0.19939512014389038,0
1643113800.0,1786277171.425956,PRE_ALERT,OK,1.099,1.4288,9.7844,11.5043,[8.486],1,0.16780543327331543,0
1643120100.0,1786277172.3005207,PRE_ALERT,OK,1.678,1.4411,9.5589,11.2571,[8.3885],1,0.21191006898880005,0
1643152500.0,1786277176.8013356,PRE_ALERT,OK,1.549,1.4343,9.8412,11.538,[8.6154],1,0.17160487174987793,0
1643158800.0,1786277177.679013,PRE_ALERT,OK,1.379,1.4373,10.4925,12.2047,[9.2342],1,0.16596031188964844,0
1643165100.0,1786277178.5502365,PRE_ALERT,OK,0.957,1.4555,9.5857,11.309,[8.3795],1,0.14820116758346558,0
1643193000.0,1786277182.426507,PRE_ALERT,OK,1.072,1.5798,9.263,11.127,[8.0279],1,0.28772473335266113,0
1643199300.0,1786277183.3049736,PRE_ALERT,OK,2.471,1.4705,9.8151,11.6067,[8.6125],1,0.24999308586120605,0
1643204700.0,1786277184.0522006,PRE_ALERT,OK,1.304,1.4694,9.1369,10.8787,[7.9167],1,0.18128138780593872,0
1643211000.0,1786277184.9294653,PRE_ALERT,OK,1.72,1.5005,9.4125,11.1798,[8.1267],1,0.13653510808944702,0
1643231700.0,1786277187.800978,PRE_ALERT,OK,1.472,1.5045,9.5096,11.2874,[8.3478],1,0.15854614973068237,0
1643238000.0,1786277188.670889,PRE_ALERT,OK,1.264,0.6556,7.3533,8.2934,[6.0801],1,0.1663838028907776,0
